STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
Offenbach;20050715;   3;   -999;  -999;  -999;    -999;    -999;-999;   -999;   -999;   -999;-999;   1.8;   4;     -999;-999;eor
Offenbach;20050716;   3;   -999;  -999;  -999;    -999;    -999;-999;   -999;   -999;   -999;-999;  -999;-999;     -999;-999;eor
Offenbach;20050717;   3;   -999;  -999;  -999;    -999;    -999;-999;   -999;   -999;   -999;-999;   0.0;   0;     -999;-999;eor
Offenbach;20050718;   3;   22.4;  15.3;   3.3;  994.50;   59.00;-999;   -999;   -999;   -999;-999;   0.7;   4;     -999;-999;eor
Offenbach;20050719;   3;   19.8;  14.3;   7.3; 1000.90;   62.00;-999;   22.1;   16.5;   14.5;-999;   3.3;   4;    3.400;-999;eor
Offenbach;20050720;   3;   17.9;  13.4;   6.3; 1004.40;   66.00;-999;   22.8;   12.8;   10.6;-999;   1.5;   4;    2.200;-999;eor
Offenbach;20050721;   3;   17.5;  11.7;   5.9; 1001.80;   61.00;-999;   22.6;   12.0;    9.9;-999;   0.1;   4;    6.900;-999;eor
Offenbach;20050722;   3;   16.1;  13.2;   7.8;  998.00;   73.00;-999;   19.1;   13.8;   13.1;-999;   1.2;   4;    0.000;-999;eor
Offenbach;20050723;   3;   17.0;  11.2;   7.3;  996.10;   59.00;-999;   21.9;   12.8;   10.7;-999;   0.0;   0;    5.000;-999;eor
Offenbach;20050724;   3;   17.7;  15.3;   5.9;  994.20;   77.00;-999;   24.8;   11.4;    9.6;-999;   5.4;   4;    5.000;-999;eor
Offenbach;20050725;   3;   20.3;  18.1;   6.8;  992.10;   78.00;-999;   25.8;   16.9;   16.2;-999;   2.3;   4;    5.000;-999;eor
Offenbach;20050726;   3;   20.0;  16.6;   7.3;  996.50;   73.00;-999;   24.7;   16.3;   15.1;-999;   2.2;   4;    4.400;-999;eor
Offenbach;20050727;   3;   23.8;  18.0;   5.1;  996.40;   64.00;-999;   31.6;   17.0;   16.6;-999;   0.5;   4;   11.600;-999;eor
Offenbach;20050728;   3;   26.2;  19.9;   4.5;  996.60;   62.00;-999;   34.5;   19.2;   18.2;-999;   1.6;   4;    9.700;-999;eor
Offenbach;20050729;   3;   22.4;  20.6;   7.2;  998.20;   77.00;-999;   27.3;   18.2;   17.5;-999;   7.7;   4;    3.500;-999;eor
Offenbach;20050730;   3;   20.1;  16.5;   5.4;  999.10;   72.00;-999;   25.5;   13.4;   12.0;-999;   0.0;   0;    6.600;-999;eor
Offenbach;20050731;   3;   18.5;  14.0;   4.0;  999.90;   69.00;-999;   24.5;   11.5;   10.2;-999;   0.0;   0;    7.800;-999;eor
Offenbach;20050801;   3;   18.5;  14.7;   5.5; 1002.90;   71.00;-999;   24.4;   12.5;   11.3;   6.2;   0.5;   4;    8.000;-999;eor
Offenbach;20050802;   3;   18.2;  13.9;   7.6; 1004.20;   67.00;-999;   22.1;   14.6;   13.4;   6.8;   0.0;   4;    0.700;-999;eor
Offenbach;20050803;   3;   19.7;  12.3;   5.5; 1004.70;   56.00;-999;   24.9;   15.2;   14.5;  11.0;   0.1;   4;    8.700;-999;eor
Offenbach;20050804;   3;   17.7;  11.7;   3.8; 1009.10;   60.00;-999;   23.4;   11.3;    9.1;   9.2;   0.0;   0;    7.400;-999;eor
Offenbach;20050805;   3;   16.3;  13.7;   5.4; 1005.10;   75.00;-999;   23.4;    9.1;    7.2;   9.8;   1.0;   4;    3.900;-999;eor
