STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
Lahr;20141209;   3;    2.6;   6.8;   6.5; 1008.60;   92.63;   1.6;    3.7;   -0.7;   -2.4;   5.7;   0.2;   6;    0.000;   0;eor
Lahr;20141210;   3;    3.0;   6.3;   6.6; 1005.79;   82.88;   4.5;    5.2;   -1.3;   -2.3;  13.6;   1.5;   8;    0.000;   0;eor
Lahr;20141211;   3;    6.5;   8.1;   7.3; 1000.09;   84.17;   6.1;    8.1;    4.8;    4.2;  15.3;   1.3;   6;    0.017;   0;eor
Lahr;20141212;   3;    8.9;   7.6;   6.8;  993.00;   67.38;   7.7;   11.0;    6.7;    5.7;  14.7;   0.0;   6;    2.367;   0;eor
Lahr;20141213;   3;   10.2;   8.4;   7.2;  993.12;   67.83;   3.9;   12.7;    8.1;    6.3;   9.5;   2.2;   6;    0.333;   0;eor
Lahr;20141214;   3;    8.9;  10.8;   7.8;  997.65;   94.71;   1.8;   10.4;    6.4;    6.1;   6.5;   1.0;   6;    0.000;   0;eor
Lahr;20141215;   3;    7.1;   9.2;   7.0;  998.45;   91.08;   1.2;   11.1;    1.5;   -0.4;   5.2;   0.5;   6;    0.517;   0;eor
Lahr;20141216;   3;    6.1;   8.5;   7.6;  996.52;   89.96;   2.1;    8.3;    2.9;    2.1;   5.8;   2.3;   6;    0.000;   0;eor
Lahr;20141217;   3;    5.9;   8.0;   8.0;  995.50;   86.25;   5.1;    8.5;    3.9;    2.8;  15.5;   4.0;   6;    0.000;   0;eor
Lahr;20141218;   3;   10.9;  11.4;   7.7;  999.77;   86.96;   5.2;   13.2;    8.5;    7.9;  10.3;   0.3;   6;    0.000;   0;eor
Lahr;20141219;   3;   11.2;  10.5;   7.5; 1002.45;   79.42;   6.0;   12.2;    9.2;    8.4;  12.5;   5.5;   6;    0.300;   0;eor
Lahr;20141220;   3;    6.6;   7.1;   6.1; 1009.25;   73.29;   4.2;    9.8;    2.5;   -0.8;  13.5;   0.8;   6;    0.050;   0;eor
Lahr;20141221;   3;    6.4;   7.5;   6.8; 1014.74;   78.67;   3.8;    8.5;    4.5;    3.2;   7.9;   0.0;   0;    2.683;   0;eor
Lahr;20141222;   3;    6.7;   7.0;   7.1; 1010.62;   71.63;   4.9;    8.9;    4.9;    3.7;  12.0;   0.0;   0;    3.133;   0;eor
Lahr;20141223;   3;    5.3;   6.2;   3.8; 1006.88;   70.75;   2.3;   11.1;   -2.3;   -4.2;   7.1;   0.0;   0;    5.600;   0;eor
Lahr;20141224;   3;    6.0;   7.1;   5.8; 1005.71;   75.33;   4.8;    9.3;   -2.6;   -4.4;  12.9;   0.3;   6;    0.333;   0;eor
Lahr;20141225;   3;    6.4;   7.5;   7.3; 1008.65;   77.83;   3.0;    9.0;    4.0;    1.4;   8.1;   0.3;   6;    0.000;   0;eor
Lahr;20141226;   3;    3.4;   6.9;   6.6; 1010.17;   88.04;   2.2;    5.2;    1.3;   -0.2;   6.1;   3.0;   8;    0.233;   0;eor
Lahr;20141227;   3;    2.8;   6.6;   7.5;  984.80;   87.88;   6.0;    4.8;    0.3;    0.1;  14.7;  10.2;   8;    0.000;   1;eor
Lahr;20141228;   3;   -2.6;   4.4;   5.0;  998.10;   84.71;   5.6;    1.2;   -8.6;   -9.8;  13.2;   0.0;   7;    0.000;   0;eor
Lahr;20141229;   3;   -5.0;   3.7;   5.8; 1015.71;   87.13;   3.2;   -2.2;   -9.2;  -10.6;  10.2;   3.7;   8;    0.000;   0;eor
Lahr;20141230;   3;   -1.0;   5.2;   8.0; 1018.07;   91.58;   2.4;    0.4;   -3.2;   -4.0;   6.7;   2.0;   8;    0.000;   5;eor
Lahr;20141231;   3;   -0.4;   5.6;   7.9; 1017.23;   93.88;   1.2;    1.5;   -3.9;   -5.6;   3.2;   0.0;   7;    0.000;  12;eor
Lahr;20150101;   3;   -2.6;   4.9;   6.3; 1017.98;   96.96;   2.0;   -0.5;   -4.4;   -5.1;   6.2;   0.0;   0;    0.533;  10;eor
Lahr;20150102;   3;    1.0;   5.6;   6.0; 1015.63;   85.33;   4.0;    3.8;   -5.4;   -7.9;  11.9;   4.5;   6;    0.000;   4;eor
Lahr;20150103;   3;    5.3;   8.3;   7.3; 1008.01;   91.63;   3.9;   12.8;   -0.5;   -1.8;  16.9;   7.0;   6;    0.000;   0;eor
Lahr;20150104;   3;    3.3;   6.5;   4.3; 1014.70;   83.83;   2.2;    6.6;   -2.2;   -4.3;   8.2;   0.0;   0;    4.733;   0;eor
Lahr;20150105;   3;   -0.3;   5.1;   0.7; 1014.80;   87.13;   1.3;    6.1;   -4.4;   -6.0;   4.0;   0.0;   0;    6.717;   0;eor
Lahr;20150106;   3;   -1.1;   5.1;   4.0; 1007.17;   90.17;   1.0;    3.9;   -5.3;   -6.9;   3.8;   0.1;   6;    6.267;   0;eor
Lahr;20150107;   3;    2.7;   6.7;   6.8; 1011.71;   90.92;   1.9;    6.1;   -0.3;   -2.0;   8.7;   0.8;   6;    1.800;   0;eor
Lahr;20150108;   3;    7.5;   8.8;   7.5; 1011.13;   84.71;   4.6;   10.4;    2.3;    2.0;  13.2;   3.2;   6;    0.000;   0;eor
Lahr;20150109;   3;    9.2;   9.4;   7.5; 1010.50;   80.29;   6.9;   12.7;    6.5;    5.5;  16.8;   1.0;   6;    0.000;   0;eor
Lahr;20150110;   3;   13.3;  11.9;   7.0; 1002.79;   77.67;   7.7;   15.6;    7.9;    7.2;  15.1;   9.0;   6;    2.833;   0;eor
Lahr;20150111;   3;    5.4;   6.8;   6.9; 1006.23;   75.75;   4.8;    8.1;    3.5;    2.8;  14.4;   1.0;   6;    2.217;   0;eor
Lahr;20150112;   3;    5.9;   6.0;   6.5; 1007.54;   64.67;   5.0;    8.4;    1.2;   -2.6;  12.8;   0.0;   0;    0.400;   0;eor
Lahr;20150113;   3;   10.4;   5.6;   2.8;  997.30;   43.67;   5.0;   15.6;    0.3;   -2.8;  11.1;   1.6;   8;    6.333;   0;eor
Lahr;20150114;   3;    7.2;   8.0;   6.1;  998.28;   78.42;   5.3;   11.4;    4.3;    2.1;  17.7;   4.7;   6;    0.433;   0;eor
Lahr;20150115;   3;    9.9;   7.1;   7.5;  991.51;   58.83;   4.6;   12.2;    5.2;    4.0;  10.9;   1.2;   6;    0.000;   0;eor
Lahr;20150116;   3;    6.3;   8.6;   8.0;  989.26;   91.00;   2.7;   11.1;    4.5;    4.5;   9.8;  28.5;   6;    0.000;   0;eor
Lahr;20150117;   3;    3.9;   7.7;   7.0;  997.18;   94.71;   1.6;    5.2;    0.6;   -1.4;   5.1;   5.6;   8;    0.000;   0;eor
Lahr;20150118;   3;    0.8;   5.8;   5.4;  998.02;   90.50;   1.4;    5.5;   -3.0;   -3.6;   4.4;   0.0;   0;    7.117;   0;eor
Lahr;20150119;   3;    0.9;   6.0;   6.9;  993.14;   91.96;   1.1;    2.8;   -2.6;   -4.3;   3.9;   5.7;   8;    0.000;   0;eor
Lahr;20150120;   3;    1.0;   6.1;   8.0;  993.19;   92.67;   2.5;    2.1;    0.4;    0.4;   6.3;   0.2;   8;    0.000;   0;eor
Lahr;20150121;   3;    1.3;   6.2;   7.4;  991.32;   91.75;   1.9;    3.4;   -0.4;   -1.7;   4.8;   0.0;   0;    0.750;   0;eor
Lahr;20150122;   3;    1.1;   6.1;   7.6;  994.82;   91.33;   1.5;    2.4;   -0.9;   -2.2;   4.4;   0.0;   6;    0.000;   0;eor
Lahr;20150123;   3;    1.4;   6.3;   7.9; 1003.83;   93.46;   2.7;    2.0;    0.9;    0.9;   5.6;   0.0;   6;    0.000;   0;eor
Lahr;20150124;   3;    1.5;   6.0;   7.8; 1004.60;   87.67;   2.0;    3.8;    0.3;    0.1;   8.0;   2.7;   8;    0.000;   0;eor
Lahr;20150125;   3;    1.8;   6.1;   7.5; 1011.15;   88.13;   1.3;    3.8;    0.2;   -0.5;   3.7;   0.7;   8;    0.650;   0;eor
Lahr;20150126;   3;    1.5;   6.3;   7.9; 1006.62;   92.83;   4.6;    2.6;    0.8;    0.3;   9.8;   6.2;   8;    0.000;   0;eor
Lahr;20150127;   3;    3.3;   6.7;   7.5; 1005.33;   86.67;   2.1;    5.3;    1.1;    0.5;   5.6;   0.3;   8;    0.133;   0;eor
Lahr;20150128;   3;    3.9;   6.5;   7.4;  996.58;   81.13;   6.4;    6.1;    1.5;    0.1;  20.8;   1.2;   6;    0.167;   0;eor
Lahr;20150129;   3;    4.1;   6.7;   7.0;  974.71;   82.21;   6.4;    5.7;    1.5;    0.3;  14.3;   3.3;   8;    0.000;   0;eor
Lahr;20150130;   3;    2.6;   6.1;   7.5;  962.21;   83.38;   5.4;    5.0;    0.2;    0.1;  15.1;   1.9;   8;    0.150;   1;eor
Lahr;20150131;   3;    2.3;   6.1;   7.0;  967.25;   85.00;   3.5;    5.2;    0.9;   -1.3;   9.0;   2.3;   8;    2.083;   0;eor
Lahr;20150201;   3;    1.9;   6.1;   7.4;  974.90;   87.58;   4.3;    3.2;    0.7;    0.2;  10.8;   1.7;   8;    0.100;   0;eor
Lahr;20150202;   3;    1.5;   6.1;   7.3;  984.37;   90.54;   2.2;    2.9;   -1.9;   -3.3;   7.1;   4.4;   8;    0.733;   0;eor
Lahr;20150203;   3;   -1.3;   5.0;   5.3;  985.56;   91.17;   1.7;    2.5;   -3.7;   -5.6;   5.3;   0.0;   0;    4.267;   0;eor
Lahr;20150204;   3;   -1.9;   4.5;   4.7;  992.52;   84.21;   4.0;    1.5;   -6.7;   -7.8;  10.7;   0.0;   0;    4.083;   0;eor
Lahr;20150205;   3;   -0.2;   4.2;   7.8;  996.07;   69.42;   6.5;    0.8;   -1.1;   -1.3;  11.7;   0.0;   7;    0.000;   0;eor
Lahr;20150206;   3;    0.0;   4.0;   3.4;  999.14;   65.38;   7.0;    2.1;   -3.6;   -5.0;  12.8;   0.0;   0;    6.933;   0;eor
Lahr;20150207;   3;   -2.7;   3.7;   1.8; 1007.65;   75.13;   3.7;    1.9;   -7.1;   -8.6;   9.5;   0.2;   8;    8.267;   0;eor
Lahr;20150208;   3;   -1.4;   4.8;   6.3; 1009.89;   86.13;   1.9;    2.2;   -5.3;   -6.9;   7.0;   0.2;   7;    0.567;   1;eor
Lahr;20150209;   3;    0.8;   5.0;   7.9; 1012.92;   77.67;   2.3;    3.4;   -3.3;   -3.9;   7.9;   0.0;   8;    0.000;   0;eor
Lahr;20150210;   3;    1.6;   6.3;   5.5; 1011.05;   91.67;   1.8;    5.6;   -3.0;   -4.5;   5.4;   0.0;   0;    0.917;   0;eor
Lahr;20150211;   3;    0.3;   5.5;   0.2; 1006.79;   88.75;   1.2;    6.9;   -4.6;   -6.3;   4.5;   0.0;   0;    8.583;   0;eor
Lahr;20150212;   3;   -1.7;   5.3;   7.1; 1004.63;   99.33;   1.1;   -0.5;   -3.9;   -5.5;   3.2;   0.1;   8;    0.000;   0;eor
Lahr;20150213;   3;   -1.3;   5.5;   7.8; 1000.02;   98.92;   1.5;    1.0;   -2.9;   -2.5;   3.7;   0.1;   8;    0.000;   0;eor
Lahr;20150214;   3;    1.2;   6.5;   6.0;  991.83;   96.58;   1.6;    7.8;   -2.2;   -2.3;   6.5;   0.6;   6;    2.133;   0;eor
Lahr;20150215;   3;    0.0;   5.6;   7.8;  993.88;   92.04;   2.2;    1.1;   -1.9;   -2.3;   4.9;   0.0;   0;    0.000;   0;eor
Lahr;20150216;   3;    1.0;   6.0;   8.0; 1001.20;   92.04;   1.2;    1.8;    0.3;    0.3;   4.5;   0.0;   6;    0.000;   0;eor
Lahr;20150217;   3;    1.3;   6.1;   8.0; 1013.48;   90.13;   1.4;    2.1;    0.7;    0.7;   4.3;   0.0;   6;    0.000;   0;eor
Lahr;20150218;   3;    1.9;   5.9;   6.6; 1019.60;   84.96;   2.0;    5.4;   -1.6;   -3.8;   6.4;   0.0;   0;    0.533;   0;eor
Lahr;20150219;   3;    1.6;   5.5;   4.7; 1012.55;   81.50;   2.0;    5.2;   -3.1;   -4.7;   6.8;   0.0;   0;    2.700;   0;eor
Lahr;20150220;   3;    5.8;   5.2;   2.1;  997.26;   62.63;   3.4;   14.3;   -4.0;   -5.2;  11.4;   0.1;   6;    9.283;   0;eor
Lahr;20150221;   3;    6.0;   7.4;   7.8;  983.98;   80.00;   4.6;    9.0;    2.6;    1.8;  14.1;   7.1;   6;    0.000;   0;eor
Lahr;20150222;   3;    3.3;   6.8;   6.2;  991.40;   87.29;   1.5;    5.6;   -0.4;   -2.6;   4.3;   0.3;   8;    0.000;   0;eor
Lahr;20150223;   3;    4.3;   7.2;   6.3;  984.32;   85.67;   4.7;    7.4;   -1.2;   -2.9;  11.9;   8.4;   6;    0.017;   0;eor
